Id,Date,Open,High,Low,Close,Volume,Turnover,Indices
4636,03-12-2003,21461.85,21563.05,21291.35,21467.6,33028802,11712400000,NIFTY_IT
4637,04-12-2003,21475.9,21591.95,21136.6,21407.8,33882957,12295400000,NIFTY_IT
4638,05-12-2003,21420.8,21455.2,20640.9,20708.55,32129736,11086700000,NIFTY_IT
4639,08-12-2003,20648.15,20884.6,20480.6,20791,36267507,13328800000,NIFTY_IT
4640,09-12-2003,20886,21244.15,20886,21211.85,36244771,10624000000,NIFTY_IT
4641,10-12-2003,21215.2,21494.5,21002.05,21350.85,34032380,11651300000,NIFTY_IT
4642,11-12-2003,21450.1,21685.95,21327,21620.1,30433124,10698800000,NIFTY_IT
4643,12-12-2003,21756.65,21868.6,21510,21698.75,31405829,11239000000,NIFTY_IT
4644,15-12-2003,21857.8,22359.45,21857.8,22287.75,29388110,10316200000,NIFTY_IT
4645,16-12-2003,22241.3,22500.4,21912.3,22405,32652649,13692700000,NIFTY_IT
4646,17-12-2003,22022.8,22319.1,22022.8,22178.65,33134977,12489600000,NIFTY_IT
4647,18-12-2003,22218.3,22486.75,22186.95,22381.6,21164129,8809700000,NIFTY_IT
4648,19-12-2003,22430.75,22833.15,22430.75,22645.75,24653716,10795700000,NIFTY_IT
4649,22-12-2003,22635.45,22749.15,22487.95,22693.55,19433376,8065700000,NIFTY_IT
4650,23-12-2003,22706,22896.1,22588.8,22652.05,24919710,10549100000,NIFTY_IT
4651,24-12-2003,22673.75,23054.05,22530.5,22965.4,28364020,10265900000,NIFTY_IT
4652,26-12-2003,22967.2,23137.15,22890.35,22992.5,19822512,7499500000,NIFTY_IT
4653,29-12-2003,23026.7,23679.8,23026.7,23615.7,24829973,9895300000,NIFTY_IT
4654,30-12-2003,23645.9,24164.05,23379.85,23562.3,28457602,11259500000,NIFTY_IT
4655,31-12-2003,23550.15,23802.55,23406.75,23542.25,23279330,8957000000,NIFTY_IT
4656,01-01-2004,23625.35,23996.05,23625.35,23911.9,20575686,7284100000,NIFTY_IT
4657,02-01-2004,23929.55,24168.15,23868.8,23987.2,36724504,10281300000,NIFTY_IT
4658,05-01-2004,24039.8,24365.35,23928.15,24234.3,29405274,10810600000,NIFTY_IT
4659,06-01-2004,24254.75,24627.85,23183.65,23491.7,37625879,14155400000,NIFTY_IT
4660,07-01-2004,23570.25,23682.05,23040.95,23357.4,34013887,13725600000,NIFTY_IT
4661,08-01-2004,23442.3,24281.35,23442.3,24157.45,39022210,15131100000,NIFTY_IT
4662,09-01-2004,24758.6,25317.6,23970.7,24226.65,42337671,17841200000,NIFTY_IT
4663,12-01-2004,24571.15,24571.15,23571.95,23819.6,29763745,11050200000,NIFTY_IT
4664,13-01-2004,23765.25,24071.95,23582.7,23962.1,25974391,10183200000,NIFTY_IT
4665,14-01-2004,23990.35,24273.1,23904.6,23966.95,24903695,9733600000,NIFTY_IT
4666,15-01-2004,23955.5,24104.2,23132.3,23296.1,33949832,12768700000,NIFTY_IT
4667,16-01-2004,23217.55,23263.25,22555.95,22874.35,34158799,12314000000,NIFTY_IT
4668,19-01-2004,22971.75,23319.35,22631.1,23195.8,27418141,10557300000,NIFTY_IT
4669,20-01-2004,23265.4,23572.25,22587.95,22795.95,27232427,10050100000,NIFTY_IT
4670,21-01-2004,22972.4,23251.8,21883.95,22123.75,39057236,14176400000,NIFTY_IT
4671,22-01-2004,22156.7,22805.45,21345.95,21612.05,44297767,16945300000,NIFTY_IT
4672,23-01-2004,21748.1,22959.25,21748.1,22838.05,30895749,11860200000,NIFTY_IT
4673,27-01-2004,23113.7,23257.3,22283.55,23135.15,30985836,11490300000,NIFTY_IT
4674,28-01-2004,23126.3,23126.3,22059.65,22391.3,32947716,11641200000,NIFTY_IT
4675,29-01-2004,22461.95,22461.95,21503.25,21759.5,32240160,12940200000,NIFTY_IT
4676,30-01-2004,21790.05,21916.05,21279.35,21370.45,24057709,8821800000,NIFTY_IT
4677,03-02-2004,21415.45,21551.6,20720.55,20836.1,28237111,10700100000,NIFTY_IT
4678,04-02-2004,20840.65,21308.65,20731.95,21241.05,33836129,11316100000,NIFTY_IT
4679,05-02-2004,21230.4,21740.2,20983.05,21239.4,38255087,14116900000,NIFTY_IT
4680,06-02-2004,21204.25,21749.7,21204.25,21700.9,24309441,9926300000,NIFTY_IT
4681,09-02-2004,21845.45,22445.2,21845.45,22330.65,20429598,8420000000,NIFTY_IT
4682,10-02-2004,22388.05,22417.05,21833.65,22017.15,31199495,11075400000,NIFTY_IT
4683,11-02-2004,21985.4,22303.8,21966.15,22107.2,23173086,8540900000,NIFTY_IT
4684,12-02-2004,22175.65,22312.95,21635.55,21786.25,25792558,11996300000,NIFTY_IT
4685,13-02-2004,21797.25,22186.45,21759.95,22150,18515388,8753200000,NIFTY_IT
4686,16-02-2004,22167.9,22365.9,22080.4,22126.3,20941377,7831600000,NIFTY_IT
4687,17-02-2004,22127.55,22238.4,21949.45,22192.95,16951599,6768900000,NIFTY_IT
4688,18-02-2004,22340.25,22457.6,21935.9,22002.15,20188991,7897900000,NIFTY_IT
4689,19-02-2004,22017.55,22017.55,20905.25,21003.35,29658817,11752200000,NIFTY_IT
4690,20-02-2004,20934.65,21264.65,20485.85,20875.25,36612235,14540100000,NIFTY_IT
4691,23-02-2004,20898.85,21085.85,20443.55,20532.65,24555262,8979900000,NIFTY_IT
4692,24-02-2004,20479.55,20545,19916.4,20446.6,31642416,11847100000,NIFTY_IT
4693,25-02-2004,21229.1,21229.1,20113,20225.35,23416552,8768200000,NIFTY_IT
4694,26-02-2004,20282.35,20577.2,19799.85,19920.55,25929700,10705600000,NIFTY_IT
4695,27-02-2004,19936.15,20727.1,19923.65,20599.2,30051379,11209300000,NIFTY_IT
4696,01-03-2004,20734.6,21267.65,20717.9,21225.5,22122021,9367700000,NIFTY_IT
4697,03-03-2004,21229.95,21243.4,20860.55,21072.8,26105344,9483200000,NIFTY_IT
4698,04-03-2004,21113.45,21492.25,21045.5,21221.25,28548181,11011900000,NIFTY_IT
4699,05-03-2004,21249.15,21349.85,20956.45,21085.1,20839165,7744100000,NIFTY_IT
4700,08-03-2004,21080.45,21127.55,20571.7,20627.9,19218722,7503300000,NIFTY_IT
4701,09-03-2004,20606.25,20606.25,19897.5,20320.55,23531484,10579600000,NIFTY_IT
4702,10-03-2004,20187.6,20422.2,19964.8,20282.2,21493080,9324900000,NIFTY_IT
4703,11-03-2004,20038.05,20271,19938.1,19999.05,18313210,7411800000,NIFTY_IT
4704,12-03-2004,20033.45,20664.1,19857.35,20520.8,19235966,9556700000,NIFTY_IT
4705,15-03-2004,20558.2,20924.7,19850.85,20034.3,23693567,9602100000,NIFTY_IT
4706,16-03-2004,19866.25,20214.95,19694.2,20124.75,28405738,10239600000,NIFTY_IT
4707,17-03-2004,20187.25,20406.5,20141.4,20307,20446580,8576400000,NIFTY_IT
4708,18-03-2004,20326.55,20429.05,19718.25,19810.9,18110518,6861000000,NIFTY_IT
4709,19-03-2004,19795.5,20473.35,19795.5,20294.25,20810731,9561600000,NIFTY_IT
4710,22-03-2004,20313.3,20313.3,19520.3,19597.9,22270858,7466300000,NIFTY_IT
4711,23-03-2004,19503.75,20039.1,19228.4,19816.4,22704901,8071700000,NIFTY_IT
4712,24-03-2004,19781.05,19811.45,19363.75,19556.25,23973465,8578700000,NIFTY_IT
4713,25-03-2004,19570.7,20076.25,19535.2,19807.35,25491090,8909100000,NIFTY_IT
4714,26-03-2004,19892.65,20501.3,19892.65,20401.4,25238490,9103500000,NIFTY_IT
4715,29-03-2004,20396.95,20465.75,19989.2,20177.1,14668825,5651900000,NIFTY_IT
4716,30-03-2004,20199.8,20413.55,19624.45,19694.55,21088513,8258600000,NIFTY_IT
4717,31-03-2004,19667.3,19791.55,19245.15,19372.9,24448292,10130600000,NIFTY_IT
4718,01-04-2004,19386.95,19937.55,19386.95,19824.35,17703670,7187900000,NIFTY_IT
4719,02-04-2004,19800.9,19932.75,19533.5,19665.45,20796118,8711300000,NIFTY_IT
4720,05-04-2004,19667.85,20428.85,19667.85,20247.2,16875261,7316700000,NIFTY_IT
4721,06-04-2004,21208.75,21208.75,20338.9,20492.1,23903788,12024100000,NIFTY_IT
4722,07-04-2004,20474.9,20668.8,20312.4,20580.9,14887702,6399200000,NIFTY_IT
4723,08-04-2004,21018.95,21018.95,20689.7,20737.4,14791620,6966200000,NIFTY_IT
4724,12-04-2004,20795.7,20915.75,20336.15,20470.2,20006219,8862000000,NIFTY_IT
4725,13-04-2004,20743.95,22019.85,20743.95,21923.6,30526346,15996400000,NIFTY_IT
4726,15-04-2004,22119.45,22119.45,21573.95,21685.25,25361788,14012800000,NIFTY_IT
4727,16-04-2004,21943.6,22119.05,21863.6,21929.9,20508157,10307500000,NIFTY_IT
4728,17-04-2004,21989.3,22005.35,21819.25,21859.4,3951843,1812700000,NIFTY_IT
4729,19-04-2004,21869.1,21869.1,21362.05,21522.9,13041694,6243800000,NIFTY_IT
4730,20-04-2004,21570.55,21747.2,21533.25,21631.5,13735432,5969600000,NIFTY_IT
4731,21-04-2004,21547.75,21794.5,21409.65,21702.85,13643829,6154500000,NIFTY_IT
4732,22-04-2004,21717.8,21832,21639.45,21684.7,12883332,5210100000,NIFTY_IT
4733,23-04-2004,21588.75,21843.75,21475.95,21533.7,17183902,7898500000,NIFTY_IT
4734,27-04-2004,21475.15,21475.15,20721,20808.75,12228143,6255900000,NIFTY_IT
4735,28-04-2004,20809.05,20954.45,20528.65,20596.7,11998316,5894700000,NIFTY_IT
4736,29-04-2004,20591.25,20751.55,20403.4,20521.3,15316463,7790600000,NIFTY_IT
4737,30-04-2004,20403.75,20888.5,20403.75,20687,11105022,5978900000,NIFTY_IT
4738,03-05-2004,20832,20832,20350.45,20606.1,14162302,5599000000,NIFTY_IT
4739,04-05-2004,20649.7,21042.1,20649.7,20998.7,11578366,4913800000,NIFTY_IT
4740,05-05-2004,21000.15,21275.25,21000.15,21180.45,8554015,4307500000,NIFTY_IT
4741,06-05-2004,21252.55,21403.9,21167.3,21238.35,9881651,4081100000,NIFTY_IT
4742,07-05-2004,21241.85,21241.85,20736.7,20788.2,8856398,3400900000,NIFTY_IT
4743,10-05-2004,20770.65,20770.65,20280.65,20384.6,10862782,4147100000,NIFTY_IT
4744,11-05-2004,20351,20351,19878.35,19977.8,13160651,5735000000,NIFTY_IT
4745,12-05-2004,19995.35,20333.55,19977.15,20199.25,12445277,5385000000,NIFTY_IT
4746,13-05-2004,20211.55,21080.45,19397.85,20778.75,14753506,7111100000,NIFTY_IT
4747,14-05-2004,20784.4,21071.1,20112.35,20258.05,16481048,7411000000,NIFTY_IT
4748,17-05-2004,20207.15,20207.15,17171.2,17539.85,10397247,5069300000,NIFTY_IT
4749,18-05-2004,17571.8,20073.1,17571.8,19749.9,14121120,7694100000,NIFTY_IT
4750,19-05-2004,19820.05,20288.65,19640.45,19996.75,13211226,5275700000,NIFTY_IT
4751,20-05-2004,20002.35,20723.05,19715.85,19768.95,9325567,3909600000,NIFTY_IT
4752,21-05-2004,19762.45,19951,19379.5,19872.9,9907946,4427700000,NIFTY_IT
4753,24-05-2004,19894.1,21504.15,19877.75,21425.8,28499994,10464000000,NIFTY_IT
4754,25-05-2004,21417.95,21636.65,20768.65,21401.6,27281788,10378000000,NIFTY_IT
4755,26-05-2004,21469.3,21599.35,21111.6,21241.5,26092616,8716100000,NIFTY_IT
4756,27-05-2004,21179.7,21478.45,20982.85,21264.15,19057798,7127200000,NIFTY_IT
4757,28-05-2004,2132.05,2139.4,1989.1,2011.25,23107129,9666900000,NIFTY_IT
4758,31-05-2004,2008.15,2063.5,1955.7,2042.15,19856666,8208600000,NIFTY_IT
4759,01-06-2004,2044.75,2089.95,2044.75,2061.05,14799098,6501600000,NIFTY_IT
4760,02-06-2004,2062.15,2083.45,2048.65,2076,9893839,4322300000,NIFTY_IT
4761,03-06-2004,2091.05,2100.5,2003.5,2012.8,15181568,6825400000,NIFTY_IT
4762,04-06-2004,2013.1,2042.6,1985.65,2033.85,18849562,6953400000,NIFTY_IT
4763,07-06-2004,2066.5,2067.8,2017.9,2035.75,15604799,6106900000,NIFTY_IT
4764,08-06-2004,2058.45,2060.2,2014.05,2028.5,20123156,8409300000,NIFTY_IT
4765,09-06-2004,2027.65,2047.05,2021.05,2031.8,17354133,6047600000,NIFTY_IT
4766,10-06-2004,2031.05,2066.2,2022.45,2060.6,18564042,5994600000,NIFTY_IT
4767,11-06-2004,2061.85,2064.85,2001.6,2008.1,21309039,7333700000,NIFTY_IT
4768,14-06-2004,2007.45,2013.65,1950.5,1955.6,16091303,5878700000,NIFTY_IT
4769,15-06-2004,1955.9,2003.2,1952.05,1992.35,16535947,6207900000,NIFTY_IT
4770,16-06-2004,1994.25,2016.9,1988.4,1999.95,15466332,5637000000,NIFTY_IT
4771,17-06-2004,1999.9,2026.35,1989.55,2020.1,13403749,4910100000,NIFTY_IT
4772,18-06-2004,2025.1,2046.7,2004.15,2028.3,17490484,7262800000,NIFTY_IT
4773,21-06-2004,2032.05,2067.7,2031.15,2059.35,15116109,6812700000,NIFTY_IT
4774,22-06-2004,2063.6,2065.05,2041.35,2061.8,14046396,5882900000,NIFTY_IT
4775,23-06-2004,2060.25,2080.6,2028.2,2036.15,16563373,6519200000,NIFTY_IT
4776,24-06-2004,2042.7,2096.05,2030.2,2088.15,20801081,9010300000,NIFTY_IT
4777,25-06-2004,2075.75,2113.85,2074.4,2105.7,17117962,6927900000,NIFTY_IT
4778,28-06-2004,2111.55,2172.3,2111.55,2168.5,25888543,8688800000,NIFTY_IT
4779,29-06-2004,2173.55,2179.1,2133.65,2148.1,29092003,10665900000,NIFTY_IT
4780,30-06-2004,2147.85,2162.15,2109.6,2115.2,21005698,8118600000,NIFTY_IT
4781,01-07-2004,2118.05,2150.45,2096.45,2142.75,15784626,5926700000,NIFTY_IT
4782,02-07-2004,2141.45,2161.45,2110.25,2140.75,17381671,6174100000,NIFTY_IT
4783,05-07-2004,2144.7,2166.45,2129.25,2137.1,20078267,5690300000,NIFTY_IT
4784,06-07-2004,2133,2153.45,2114.1,2146.85,16435726,5391200000,NIFTY_IT
4785,07-07-2004,2138.9,2148.35,2082.3,2092.05,21208093,7558500000,NIFTY_IT
4786,08-07-2004,2092.05,2135.1,2031.1,2054.5,24109803,8924100000,NIFTY_IT
4787,09-07-2004,2027.75,2077.9,1967.45,2072.35,10924182,4396900000,NIFTY_IT
4788,12-07-2004,2074.4,2103,2063.55,2076.35,12494677,5016000000,NIFTY_IT
4789,13-07-2004,2098.6,2129.35,2075.45,2091.4,18279686,7326600000,NIFTY_IT
4790,14-07-2004,2093.85,2137.6,2093.85,2123.65,22533757,8022000000,NIFTY_IT
4791,15-07-2004,2133.75,2165.85,2124.75,2161.45,17846552,6128400000,NIFTY_IT
4792,16-07-2004,2164.95,2194,2151.95,2186.1,19935370,7283200000,NIFTY_IT
4793,19-07-2004,2186.3,2209.85,2177.9,2192.65,16977195,5669100000,NIFTY_IT
4794,20-07-2004,2190.5,2190.5,2155.35,2160.4,13892136,4874500000,NIFTY_IT
4795,21-07-2004,2161.45,2186.3,2149.05,2168.05,13534232,5175300000,NIFTY_IT
4796,22-07-2004,2186.55,2194.15,2158.6,2169.4,16896458,5748200000,NIFTY_IT
4797,23-07-2004,2182.4,2214.4,2178.55,2185.2,15715168,5486400000,NIFTY_IT
4798,26-07-2004,2176.8,2187.35,2155.7,2180.65,11182575,4078700000,NIFTY_IT
4799,27-07-2004,2192.6,2207.8,2168.6,2174.8,12775961,5167000000,NIFTY_IT
4800,28-07-2004,2178.1,2217.55,2178.1,2209.75,15026917,6314300000,NIFTY_IT
4801,29-07-2004,2212.25,2255,2203.35,2246.85,16405569,6347500000,NIFTY_IT
4802,30-07-2004,2252.95,2289,2249.5,2269.2,18077797,7059600000,NIFTY_IT
4803,02-08-2004,2270.9,2275.6,2248.15,2258.7,11327254,4709900000,NIFTY_IT
4804,03-08-2004,2260.65,2280.95,2252.35,2266.05,14852655,6384400000,NIFTY_IT
4805,04-08-2004,2265.8,2265.8,2229.95,2239.4,10940334,4516200000,NIFTY_IT
4806,05-08-2004,2242,2306.6,2239.85,2300.5,15009225,6213500000,NIFTY_IT
4807,06-08-2004,2300.2,2300.2,2248.75,2264.5,16911648,6986900000,NIFTY_IT
4808,09-08-2004,2250.3,2284.55,2228.35,2281.25,11519498,5095700000,NIFTY_IT
4809,10-08-2004,2284.7,2299.3,2265.85,2286.8,11776363,4845800000,NIFTY_IT
4810,11-08-2004,2292.05,2316.4,2255.2,2264.85,15054175,6448500000,NIFTY_IT
4811,12-08-2004,2253.2,2271.4,2225.55,2236.65,12154738,5503700000,NIFTY_IT
4812,13-08-2004,2233.55,2243.55,2204.15,2210.85,12128963,4912000000,NIFTY_IT
4813,16-08-2004,2212.65,2232.6,2202.1,2226.65,8630819,3692300000,NIFTY_IT
4814,17-08-2004,2228.1,2257.95,2225.25,2234.55,11000097,4291500000,NIFTY_IT
4815,18-08-2004,2234.85,2250.9,2222.8,2231.95,14217896,5159300000,NIFTY_IT
4816,19-08-2004,2247.45,2293.9,2247.45,2289.35,13674990,6502000000,NIFTY_IT
4817,20-08-2004,2290.1,2304.1,2275.3,2294.3,10534738,5051700000,NIFTY_IT
4818,23-08-2004,2296.05,2338,2293.85,2303.4,12787104,5509100000,NIFTY_IT
4819,24-08-2004,2304.45,2333.7,2304.45,2325.15,14630076,5183000000,NIFTY_IT
4820,25-08-2004,2334.55,2341.05,2284.2,2296.2,13752010,5196000000,NIFTY_IT
4821,26-08-2004,2289.65,2323.7,2289.65,2318.25,11483442,5013400000,NIFTY_IT
4822,27-08-2004,2318.55,2322,2299.7,2318.2,12296525,4028400000,NIFTY_IT
4823,30-08-2004,2324.6,2344.15,2317.85,2340.25,9100971,3289800000,NIFTY_IT
4824,31-08-2004,2340.55,2352.9,2323.25,2340.15,10376500,3762200000,NIFTY_IT
4825,01-09-2004,2342.7,2352.95,2340.35,2343.9,7194694,2408700000,NIFTY_IT
4826,02-09-2004,2347.85,2386.55,2347.85,2372.3,17930412,6597300000,NIFTY_IT
4827,03-09-2004,2374.15,2395.5,2369,2390.1,13623763,4940700000,NIFTY_IT
4828,06-09-2004,2391.65,2413.85,2391.65,2405.6,14658730,4609800000,NIFTY_IT
4829,07-09-2004,2405.8,2429.35,2398.45,2424.2,14543129,5131800000,NIFTY_IT
4830,08-09-2004,2426.25,2436.9,2419.4,2426.2,11190485,4012000000,NIFTY_IT
4831,09-09-2004,2426.25,2432.45,2402.9,2416.2,9271423,3573200000,NIFTY_IT
4832,10-09-2004,2423,2450.7,2415.65,2444.55,14490242,5710100000,NIFTY_IT
4833,13-09-2004,2442.9,2480.4,2442.9,2459.9,13575848,5649400000,NIFTY_IT
4834,14-09-2004,2460.85,2506.5,2455.3,2501.7,17449253,8500400000,NIFTY_IT
4835,15-09-2004,2502.7,2512.2,2470.2,2480.45,20434181,7781900000,NIFTY_IT
4836,16-09-2004,2470.15,2490.4,2459.7,2487.85,14947668,5536200000,NIFTY_IT
4837,17-09-2004,2489.5,2493,2470.25,2483.45,13069732,5876300000,NIFTY_IT
4838,20-09-2004,2479.85,2479.85,2441.3,2445.85,12572688,5803000000,NIFTY_IT
4839,21-09-2004,2447.85,2502.9,2443.55,2498.8,15719809,7406300000,NIFTY_IT
4840,22-09-2004,2503.6,2516.85,2479,2503.65,14465704,6179700000,NIFTY_IT
4841,23-09-2004,2493.8,2493.8,2447,2452.95,11043517,5482000000,NIFTY_IT
4842,24-09-2004,2448.8,2464.05,2421.35,2429.1,9637643,4782100000,NIFTY_IT
4843,27-09-2004,2430.75,2439.75,2411,2430.55,8234838,4094600000,NIFTY_IT
4844,28-09-2004,2423.25,2424.65,2396.65,2400.7,10875584,4977700000,NIFTY_IT
4845,29-09-2004,2410.2,2448.65,2401.85,2445.25,12838762,5489000000,NIFTY_IT
4846,30-09-2004,2466.85,2502.25,2453.6,2496.2,15478445,7283900000,NIFTY_IT
4847,01-10-2004,2495.95,2537.7,2495.95,2527.8,10534703,5214000000,NIFTY_IT
4848,04-10-2004,2543.25,2593.9,2543.25,2587.45,14077579,6025300000,NIFTY_IT
4849,05-10-2004,2599.35,2609.5,2577.25,2594.55,12028760,5072300000,NIFTY_IT
4850,06-10-2004,2589.25,2589.25,2541.05,2550.5,13941037,6975900000,NIFTY_IT
4851,07-10-2004,2557.5,2589.35,2548.35,2580.25,11009282,4688800000,NIFTY_IT
4852,08-10-2004,2582.3,2608.2,2582.3,2602.9,15543282,5871300000,NIFTY_IT
4853,09-10-2004,2603.1,2607.2,2591.55,2598,5015988,1158700000,NIFTY_IT
4854,11-10-2004,2604.45,2616.95,2562.85,2570.9,12366881,4854700000,NIFTY_IT
4855,12-10-2004,2592.5,2619.3,2566.25,2577,16396035,8322700000,NIFTY_IT
4856,14-10-2004,2579.55,2708.75,2579.55,2695.85,22719624,12274200000,NIFTY_IT
4857,15-10-2004,2709.65,2725.7,2649.65,2659.6,19458849,8217300000,NIFTY_IT
4858,18-10-2004,2668.8,2677.7,2618.35,2623.35,13532466,7006000000,NIFTY_IT
4859,19-10-2004,2638.15,2658.65,2627.85,2652.85,13539626,7638200000,NIFTY_IT
4860,20-10-2004,2652.8,2661.9,2607.9,2618.2,19748835,8507800000,NIFTY_IT
4861,21-10-2004,2629.1,2638.2,2590.45,2606.9,17081607,7383400000,NIFTY_IT
4862,25-10-2004,2616.85,2627.65,2583.6,2588.9,20601130,9660300000,NIFTY_IT
4863,26-10-2004,2588.7,2629.7,2522.65,2622.2,16807068,7868000000,NIFTY_IT
4864,27-10-2004,2636.3,2651.1,2612.55,2636.35,16490158,7549500000,NIFTY_IT
4865,28-10-2004,2656.3,2709.05,2656.3,2703,19919176,11154000000,NIFTY_IT
4866,29-10-2004,2706.5,2706.5,2658.1,2667.15,11519830,6286100000,NIFTY_IT
4867,01-11-2004,2661.3,2689,2640.8,2681.4,10821955,5345800000,NIFTY_IT
4868,02-11-2004,2677.3,2682.6,2656.95,2670.55,9858970,5414600000,NIFTY_IT
4869,03-11-2004,2673.95,2753.8,2673.95,2737.6,18522274,9060200000,NIFTY_IT
4870,04-11-2004,2745.3,2786.2,2736.65,2744.5,11716847,6710600000,NIFTY_IT
4871,05-11-2004,2793.9,2805.85,2733.45,2759.3,8509786,4999000000,NIFTY_IT
4872,08-11-2004,2772.5,2815.05,2770.55,2773.9,11419425,8268000000,NIFTY_IT
4873,09-11-2004,2769.15,2802.45,2764.4,2791.85,13820172,7648000000,NIFTY_IT
4874,10-11-2004,2790.5,2815.45,2779.75,2809.25,10594504,7112300000,NIFTY_IT
4875,11-11-2004,2798.7,2809.45,2784.25,2789.75,7852589,5008100000,NIFTY_IT
4876,12-11-2004,2808.95,2811.65,2780.4,2792.55,2222898,1236400000,NIFTY_IT
4877,16-11-2004,2790.95,2832.95,2790.95,2828.35,10212797,5909400000,NIFTY_IT
4878,17-11-2004,2827.5,2860.2,2819,2856.5,8699355,4686400000,NIFTY_IT
4879,18-11-2004,2854.85,2879.25,2834.95,2873.6,14321578,6058400000,NIFTY_IT
4880,19-11-2004,2873.35,2881.8,2841.55,2847.25,11595845,4751000000,NIFTY_IT
4881,22-11-2004,2836.9,2836.9,2795.5,2823.85,7395140,3601500000,NIFTY_IT
4882,23-11-2004,2824.85,2862.35,2824.85,2842.7,9044748,4415800000,NIFTY_IT
4883,24-11-2004,2840.05,2852.8,2834.4,2843.7,8173014,3624200000,NIFTY_IT
4884,25-11-2004,2843.75,2885.5,2843.75,2879.4,10435874,4503900000,NIFTY_IT
4885,29-11-2004,2863.55,2960.6,2863.55,2955.95,9003035,4814300000,NIFTY_IT
4886,30-11-2004,2960.5,3013.8,2960.5,2996.5,11972114,7252800000,NIFTY_IT
4887,01-12-2004,2997.05,3002.95,2944.55,2961.4,13234219,6752200000,NIFTY_IT
4888,02-12-2004,2967.15,3007.05,2941.45,2951,16663816,8048100000,NIFTY_IT
4889,03-12-2004,2951.5,2953.75,2904.05,2914.65,14736251,8161400000,NIFTY_IT
4890,06-12-2004,2921.25,2938.2,2876.25,2888.2,14865570,7762100000,NIFTY_IT
4891,07-12-2004,2868.8,2928.2,2868.8,2910.05,10981190,5656700000,NIFTY_IT
4892,08-12-2004,2905.1,2905.1,2860.6,2865.85,10024846,5334000000,NIFTY_IT
4893,09-12-2004,2865.7,2897.95,2861.6,2871.25,8862662,4738100000,NIFTY_IT
4894,10-12-2004,2873.8,2898.8,2872.5,2880.55,8971554,4537300000,NIFTY_IT
4895,13-12-2004,2878.9,2896.5,2878.9,2887.55,6302978,2820200000,NIFTY_IT
4896,14-12-2004,2879.35,2909.2,2879.35,2906.95,8094491,3417100000,NIFTY_IT
4897,15-12-2004,2909.7,2978.9,2909.7,2961.4,15946513,7034000000,NIFTY_IT
4898,16-12-2004,2963.55,2990.8,2949.35,2984.2,10726164,4681700000,NIFTY_IT
4899,17-12-2004,2984.35,2989.1,2943.75,2952.85,10494721,4717600000,NIFTY_IT
4900,20-12-2004,2944.55,2992.1,2944.05,2987,7830002,3337100000,NIFTY_IT
4901,21-12-2004,2990.15,3012.65,2979.9,2994.95,9727517,4172100000,NIFTY_IT
4902,22-12-2004,2963.25,3004.25,2921.7,2941.45,12860112,7015300000,NIFTY_IT
4903,23-12-2004,2911.6,2951.85,2911.6,2922,8485724,4099600000,NIFTY_IT
4904,24-12-2004,2926.4,2951.6,2900.55,2939.55,9956224,5240400000,NIFTY_IT
4905,27-12-2004,2935.8,2952.7,2917.6,2924.15,5071614,2450800000,NIFTY_IT
4906,28-12-2004,2926,2945.5,2916.7,2931.7,6705233,3110300000,NIFTY_IT
4907,29-12-2004,2940.3,2975.5,2926,2936.35,8556260,4053800000,NIFTY_IT
4908,30-12-2004,2939.7,2948.8,2887,2896.55,10177883,5038000000,NIFTY_IT
4909,31-12-2004,2897.85,2941.65,2891.45,2936.9,8795605,4147400000,NIFTY_IT
4910,03-01-2005,3088.2,3088.2,2940.85,2969.4,9658013,3395700000,NIFTY_IT
4911,04-01-2005,2969.7,2978.2,2925.65,2949.1,12289333,4570500000,NIFTY_IT
4912,05-01-2005,2936.75,2938.9,2804.3,2847.5,13903424,7227200000,NIFTY_IT
4913,06-01-2005,2841.05,2862.95,2768.95,2803.8,14515706,7797500000,NIFTY_IT
4914,07-01-2005,2799.4,2838.9,2776.05,2827,11081666,7238900000,NIFTY_IT
4915,10-01-2005,2843.75,2846.1,2740.25,2752.05,10315473,5941600000,NIFTY_IT
4916,11-01-2005,2755.35,2770.95,2716.25,2726.05,14025713,8282200000,NIFTY_IT
4917,12-01-2005,2727.15,2773.3,2615.1,2635.65,16844439,11972700000,NIFTY_IT
4918,13-01-2005,2678.75,2722.05,2667.2,2710.2,13241991,8013900000,NIFTY_IT
4919,14-01-2005,2710.65,2725.5,2666.55,2692.75,9299825,5156100000,NIFTY_IT
4920,17-01-2005,2696.25,2733.2,2639,2712.3,10186332,5268600000,NIFTY_IT
4921,18-01-2005,2723.25,2759.2,2703,2721.95,12698803,6229300000,NIFTY_IT
4922,19-01-2005,2717,2751.65,2711.1,2719.2,7487269,3752800000,NIFTY_IT
4923,20-01-2005,2717.1,2717.1,2667.05,2702.4,10350671,5208500000,NIFTY_IT
4924,24-01-2005,2701.75,2702.4,2627,2640.4,13528308,6553900000,NIFTY_IT
4925,25-01-2005,2632.8,2668.9,2583.25,2663.55,13651152,6142700000,NIFTY_IT
4926,27-01-2005,2697.6,2729.95,2682.15,2720.5,14810823,7166600000,NIFTY_IT
4927,28-01-2005,2729.25,2812.1,2717.1,2806.25,12950116,6537100000,NIFTY_IT
4928,31-01-2005,2807.95,2869.55,2804.55,2849.4,12184494,6935100000,NIFTY_IT
